"transaction_date","transaction_id","customer_id","customer_gender","customer_location","customer_tenure_months","produkt_sku","product_category","quantity","avg_price","delivery_charges","revenue","coupon_status","discount_pct","gst_onsale","daily_offline","daily_online","transaction_month","transaction_month_str","AOV_segment"
2019-08-22,"36,333","13,488",F,California,22,GGOEAAAB081014,Apparel,1,15.99,6,21.99,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,333","13,488",F,California,22,GGOEAAAB034914,Apparel,1,15.99,6,21.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,333","13,488",F,California,22,GGOEAAAB034913,Apparel,1,15.99,6,21.99,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,332","13,488",F,California,22,GGOEGAER029716,Apparel,1,15.19,6,21.19,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,327","13,488",F,California,22,GGOEGAAJ080615,Apparel,1,15.99,6,21.99,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,327","13,488",F,California,22,GGOEGAAB033814,Apparel,1,7.6,6,13.6,Not Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,321","13,488",F,California,22,GGOEGATB060214,Apparel,1,26,6,32,Not Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,321","13,488",F,California,22,GGOEGAAB033814,Apparel,1,7.6,6,13.6,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,321","13,488",F,California,22,GGOEAAAJ031914,Apparel,1,4.56,6,10.56,Not Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,316","13,488",F,California,22,GGOEGALB034114,Apparel,1,4.56,6,10.56,Not Used,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,315","13,488",F,California,22,GGOEGADJ059713,Apparel,1,37.49,6,43.49,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,315","13,488",F,California,22,GGOEGAAJ032713,Apparel,1,9.99,6,15.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-High
2019-08-22,"36,310","12,712",M,Illinois,37,GGOEGAFJ036216,Apparel,1,29.11,6,35.11,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,310","12,712",M,Illinois,37,GGOEGAEJ030817,Apparel,1,16.79,6,22.79,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,310","12,712",M,Illinois,37,GGOEAAAJ031917,Apparel,1,4.56,6,10.56,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,308","12,712",M,Illinois,37,GGOEGADJ057114,Apparel,1,26.4,6,32.4,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,308","12,712",M,Illinois,37,GGOEGAAJ032714,Apparel,1,8,6,14,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,308","12,712",M,Illinois,37,GGOEGAAB010515,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,307","12,712",M,Illinois,37,GGOEGAFB035814,Apparel,1,44.79,6,50.79,Clicked,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,307","12,712",M,Illinois,37,GGOEGAAJ032613,Apparel,1,10.63,6,16.63,Used,20,0.18,"2,500","1,172.96",8,aug,Medium-Low
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGALB036514,Apparel,1,6,6,12,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAEJ035313,Apparel,1,20.99,6,26.99,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAEB027816,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAEB027814,Apparel,1,16.99,6,22.99,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAQ010416,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAQ010415,Apparel,1,16.99,6,22.99,Not Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAL010614,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAJ032317,Apparel,2,13.29,6,32.58,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAB033814,Apparel,2,9.49,6,24.98,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAB010516,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,301","15,953",M,New Jersey,23,GGOEGAAB010515,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,298","17,965",F,Illinois,7,GGOEGAUC057713,Apparel,1,13.92,6,19.92,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,298","17,965",F,Illinois,7,GGOEAAAL081113,Apparel,1,8,6,14,Not Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,298","17,965",F,Illinois,7,GGOEAAAJ032913,Apparel,1,4.8,6,10.8,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,298","17,965",F,Illinois,7,GGOEAAAJ031913,Apparel,1,4.56,6,10.56,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,296","17,965",F,Illinois,7,GGOEGAAJ080614,Apparel,1,19.99,6,25.99,Not Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,295","17,965",F,Illinois,7,GGOEGAAQ033914,Apparel,1,5.7,6,11.7,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,295","17,965",F,Illinois,7,GGOEGAAB033814,Apparel,1,9.49,6,15.49,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,294","17,965",F,Illinois,7,GGOEGAEC029114,Apparel,1,18.99,6,24.99,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,293","17,965",F,Illinois,7,GGOEYAFB073116,Apparel,1,39.19,6,45.19,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,292","17,965",F,Illinois,7,GGOEGATB060416,Apparel,1,59.99,6,65.99,Not Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,292","17,965",F,Illinois,7,GGOEGALQ036616,Apparel,1,4.8,6,10.8,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,292","17,965",F,Illinois,7,GGOEGALB036516,Apparel,1,4.8,6,10.8,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,291","17,965",F,Illinois,7,GGOEAHPJ074410,Apparel,1,10.99,6,16.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,289","17,965",F,Illinois,7,GGOEYAFB073116,Apparel,1,39.19,6,45.19,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,289","17,965",F,Illinois,7,GGOEGHPB071610,Apparel,1,10.99,6,16.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,289","17,965",F,Illinois,7,GGOEGAPB058615,Apparel,1,52.5,6,58.5,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,288","17,965",F,Illinois,7,GGOEYAFB073113,Apparel,1,31.35,6,37.35,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,281","17,965",F,Illinois,7,GGOEGAFB035814,Apparel,1,44.79,12.99,57.78,Not Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,279","17,965",F,Illinois,7,GGOEYAXR066130,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,279","17,965",F,Illinois,7,GGOEYAAQ031717,Apparel,1,11.89,6,17.89,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,279","17,965",F,Illinois,7,GGOEYAAB031814,Apparel,1,16.99,6,22.99,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,278","17,965",F,Illinois,7,GGOEAAEJ035715,Apparel,1,8.4,6,14.4,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,275","17,965",F,Illinois,7,GGOEGHPB071610,Apparel,2,8.79,6,23.58,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,275","17,965",F,Illinois,7,GGOEGAWQ062249,Apparel,2,13.59,6,33.18,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,275","17,965",F,Illinois,7,GGOEGAPB058213,Apparel,1,41.99,6,47.99,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,275","17,965",F,Illinois,7,GGOEGAEQ027913,Apparel,1,13.59,6,19.59,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,275","17,965",F,Illinois,7,GGOEGADC059513,Apparel,1,30,6,36,Clicked,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,273","16,779",M,Washington DC,11,GGOEGAAQ033915,Apparel,2,5.7,6,17.4,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,273","16,779",M,Washington DC,11,GGOEGAAQ033914,Apparel,1,5.7,6,11.7,Clicked,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,273","16,779",M,Washington DC,11,GGOEGAAJ080615,Apparel,1,19.99,6,25.99,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-22,"36,252","16,353",M,Washington DC,6,GGOEGALP034316,Apparel,1,7.6,6,13.6,Used,20,0.18,"2,500","1,172.96",8,aug,Low
2019-08-22,"36,226","12,971",F,Washington DC,43,GGOEYAFB073116,Apparel,1,39.19,6,45.19,Used,20,0.18,"2,500","1,172.96",8,aug,High
2019-08-21,"36,162","14,733",M,New York,30,GGOEGALP036317,Apparel,1,12,6,18,Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,162","14,733",M,New York,30,GGOEGALB034117,Apparel,1,5.7,6,11.7,Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,155","14,733",M,New York,30,GGOEGALJ034414,Apparel,1,4.56,6,10.56,Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,155","14,733",M,New York,30,GGOEGALB036516,Apparel,1,4.8,6,10.8,Not Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,155","14,733",M,New York,30,GGOEGAAL010617,Apparel,1,13.59,6,19.59,Not Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,155","14,733",M,New York,30,GGOEGAAL010615,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,155","14,733",M,New York,30,GGOEGAAB010516,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,152","14,733",M,New York,30,GGOEGALP034313,Apparel,2,7.6,6,21.2,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,151","14,733",M,New York,30,GGOEAAAP081217,Apparel,1,9.99,6,15.99,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,151","14,733",M,New York,30,GGOEAAAP081214,Apparel,1,9.99,6,15.99,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,149","14,733",M,New York,30,GGOEGAWR061048,Apparel,1,19.19,6,25.19,Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,149","14,733",M,New York,30,GGOEGAWC061948,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,149","14,733",M,New York,30,GGOEGAAJ080616,Apparel,1,15.99,6,21.99,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,149","14,733",M,New York,30,GGOEGAAC035014,Apparel,1,15.99,6,21.99,Clicked,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-21,"36,147","14,733",M,New York,30,GGOEGAAJ032714,Apparel,1,9.99,6,15.99,Not Used,20,0.18,"2,500","1,528.1",8,aug,High
2019-08-19,"36,099","16,042",F,Illinois,16,GGOEGAAQ033913,Apparel,5,5.7,12.99,41.49,Clicked,20,0.18,"3,500","2,574.56",8,aug,Medium-Low
2019-08-19,"36,099","16,042",F,Illinois,16,GGOEGAAH034017,Apparel,5,5.7,12.99,41.49,Clicked,20,0.18,"3,500","2,574.56",8,aug,Medium-Low
2019-08-18,"35,991","13,798",M,California,37,GGOEGAAQ010415,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"3,500","1,696.64",8,aug,Low
2019-08-18,"35,988","13,798",M,California,37,GGOEGALJ034415,Apparel,1,4.56,6,10.56,Clicked,20,0.18,"3,500","1,696.64",8,aug,Low
2019-08-18,"35,959","15,107",F,New York,20,GGOEGALB036513,Apparel,1,6,6,12,Clicked,20,0.18,"3,500","1,696.64",8,aug,High
2019-08-18,"35,959","15,107",F,New York,20,GGOEGAEJ028013,Apparel,1,5.1,6,11.1,Used,20,0.18,"3,500","1,696.64",8,aug,High
2019-08-18,"35,959","13,078",F,California,28,GGOEGAAQ033916,Apparel,1,5.7,6,11.7,Clicked,20,0.18,"3,500","1,696.64",8,aug,High
2019-08-18,"35,959","13,078",F,California,28,GGOEGAAJ080616,Apparel,1,19.99,6,25.99,Used,20,0.18,"3,500","1,696.64",8,aug,High
2019-08-18,"35,959","13,078",F,California,28,GGOEAAAP081216,Apparel,1,9.99,6,15.99,Clicked,20,0.18,"3,500","1,696.64",8,aug,High
2019-08-18,"35,951","13,576",M,New York,23,GGOEGAAQ033913,Apparel,1,4.56,6,10.56,Clicked,20,0.18,"3,500","1,696.64",8,aug,Low
2019-08-18,"35,947","13,576",M,New York,23,GGOEGADJ057114,Apparel,1,33,6,39,Used,20,0.18,"3,500","1,696.64",8,aug,Low
2019-08-18,"35,947","13,408",M,Illinois,30,GGOEGAAL010614,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"3,500","1,696.64",8,aug,Medium-Low
2019-08-18,"35,947","13,408",M,Illinois,30,GGOEGAAJ032714,Apparel,1,9.99,6,15.99,Used,20,0.18,"3,500","1,696.64",8,aug,Medium-Low
2019-08-18,"35,947","15,194",M,Illinois,33,GGOEGAAC035014,Apparel,1,19.99,6,25.99,Used,20,0.18,"3,500","1,696.64",8,aug,Medium-Low
2019-08-18,"35,947","15,194",M,Illinois,33,GGOEGAAB033814,Apparel,1,9.49,6,15.49,Clicked,20,0.18,"3,500","1,696.64",8,aug,Medium-Low
2019-08-17,"35,944","13,126",F,Washington DC,37,GGOEGAAR010715,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,944","12,557",M,New York,50,GGOEGAAQ010415,Apparel,1,16.99,6,22.99,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,944","12,557",M,New York,50,GGOEGAAB010515,Apparel,1,16.99,6,22.99,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,943","12,557",M,New York,50,GGOEYAEJ029515,Apparel,1,9.49,6,15.49,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,943","12,557",M,New York,50,GGOEGAEJ028113,Apparel,2,5.1,6,16.2,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,932","13,468",M,New York,33,GGOEGAEC033113,Apparel,1,17.49,6,23.49,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-High
2019-08-17,"35,932","13,468",M,New York,33,GGOEGAAJ032714,Apparel,1,9.99,6,15.99,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-High
2019-08-17,"35,932","13,468",M,New York,33,GGOEGAAB033814,Apparel,1,9.49,6,15.49,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-High
2019-08-17,"35,932","13,468",M,New York,33,GGOEAAAJ080814,Apparel,1,19.99,6,25.99,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-High
2019-08-17,"35,931","13,468",M,New York,33,GGOEGADB056616,Apparel,1,46.5,6,52.5,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-High
2019-08-17,"35,924","17,428",F,California,14,GGOEYAEA035114,Apparel,1,15,6,21,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,924","17,428",F,California,14,GGOEGAAQ010414,Apparel,1,16.99,6,22.99,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,922","17,428",F,California,14,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,920","17,428",F,California,14,GGOEGAXQ067129,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,920","17,428",F,California,14,GGOEGAWR061049,Apparel,1,19.19,6,25.19,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,920","17,428",F,California,14,GGOEGAPJ058017,Apparel,1,44,6,50,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAJ032515,Apparel,2,15.19,49.73,80.11,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAJ032514,Apparel,2,15.19,49.73,80.11,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAJ032513,Apparel,2,15.19,49.73,80.11,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAB031815,Apparel,1,13.59,49.73,63.32,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAB031814,Apparel,2,13.59,49.73,76.91,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,914","16,122",M,California,43,GGOEYAAB031813,Apparel,2,13.59,49.73,76.91,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,913","16,122",M,California,43,GGOEGAXQ067129,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,913","16,122",M,California,43,GGOEGAUC057715,Apparel,1,13.92,6,19.92,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,902","14,135",F,Illinois,21,GGOEGAYQ069056,Apparel,1,15.19,12.91,28.1,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,902","14,135",F,Illinois,21,GGOEGAYQ069026,Apparel,5,15.19,12.91,88.86,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,902","14,135",F,Illinois,21,GGOEGAYQ069025,Apparel,5,15.19,12.91,88.86,Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,902","14,135",F,Illinois,21,GGOEGAYQ069024,Apparel,5,15.19,12.91,88.86,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,901","14,135",F,Illinois,21,GGOEGAAQ033916,Apparel,1,4.56,6,10.56,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,901","14,135",F,Illinois,21,GGOEAAAJ032916,Apparel,1,4.8,6,10.8,Clicked,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,900","14,135",F,Illinois,21,GGOEYHPB072210,Apparel,1,8.79,6,14.79,Not Used,20,0.18,"3,500","3,352.38",8,aug,Low
2019-08-17,"35,895","15,640",F,California,30,GGOEGHPB071610,Apparel,1,10.99,12.99,23.98,Not Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,895","15,640",F,California,30,GGOEGAAQ010416,Apparel,2,16.99,12.99,46.97,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEGAAQ033913,Apparel,1,4.56,6,10.56,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEGAAL010617,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEGAAJ059116,Apparel,1,8.8,6,14.8,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEGAAJ032317,Apparel,1,10.63,6,16.63,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEAAAL081115,Apparel,1,8,6,14,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,883","17,450",F,California,17,GGOEAAAJ031915,Apparel,1,4.56,6,10.56,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,878","17,450",F,California,17,GGOEGHPB071610,Apparel,2,8.79,12.99,30.57,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,878","17,450",F,California,17,GGOEGAYB068026,Apparel,1,19.99,12.99,32.98,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,878","17,450",F,California,17,GGOEGAYB068025,Apparel,1,19.99,12.99,32.98,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,878","17,450",F,California,17,GGOEGAXR065155,Apparel,1,13.59,12.99,26.58,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,877","17,450",F,California,17,GGOEGALL074613,Apparel,1,6.8,30,36.8,Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,877","17,450",F,California,17,GGOEGAEQ027913,Apparel,1,13.59,30,43.59,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,877","17,450",F,California,17,GGOEGAEJ028013,Apparel,1,4.08,30,34.08,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,876","17,450",F,California,17,GGOEYAEB035614,Apparel,1,11.75,12.99,24.74,Clicked,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-17,"35,876","17,450",F,California,17,GGOEYAAB031815,Apparel,1,13.59,12.99,26.58,Not Used,20,0.18,"3,500","3,352.38",8,aug,Medium-Low
2019-08-16,"35,848","17,450",F,California,17,GGOEGAEJ028014,Apparel,1,4.08,6,10.08,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,848","17,450",F,California,17,GGOEGAAJ059116,Apparel,1,8.8,6,14.8,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,848","17,450",F,California,17,GGOEGAAJ032817,Apparel,1,4.8,6,10.8,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,848","17,450",F,California,17,GGOEGAAH034015,Apparel,1,4.56,6,10.56,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,847","17,450",F,California,17,GGOEGALJ034414,Apparel,1,5.7,6,11.7,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,846","17,450",F,California,17,GGOEGALP034314,Apparel,1,7.6,6,13.6,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,846","17,450",F,California,17,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,846","17,450",F,California,17,GGOEGAAL010615,Apparel,1,13.59,6,19.59,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,843","17,450",F,California,17,GGOEGATH060713,Apparel,1,29.7,6,35.7,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,843","17,450",F,California,17,GGOEGAAQ033916,Apparel,1,5.7,6,11.7,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,843","17,450",F,California,17,GGOEGAAJ057016,Apparel,1,16.5,6,22.5,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,842","17,450",F,California,17,GGOEGADB059616,Apparel,1,41.99,6,47.99,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,841","17,450",F,California,17,GGOEYAEJ029014,Apparel,1,15.19,12.99,28.18,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,841","17,450",F,California,17,GGOEGAAR010714,Apparel,1,13.59,12.99,26.58,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,841","17,450",F,California,17,GGOEGAAQ010414,Apparel,2,13.59,12.99,40.17,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,841","17,450",F,California,17,GGOEGAAL010614,Apparel,1,13.59,12.99,26.58,Not Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,839","17,450",F,California,17,GGOEGALQ036614,Apparel,1,6,6,12,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,835","17,450",F,California,17,GGOEYHPB072210,Apparel,3,10.99,6,38.97,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEGAAQ033915,Apparel,5,5.7,6,34.5,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEGAAQ033914,Apparel,5,5.7,6,34.5,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEGAAB033814,Apparel,4,9.49,6,43.96,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEAAAL081115,Apparel,5,9.99,6,55.95,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEAAAJ031917,Apparel,5,5.7,6,34.5,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEAAAJ031915,Apparel,5,5.7,6,34.5,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,834","15,867",M,New York,11,GGOEAAAJ031914,Apparel,5,5.7,6,34.5,Used,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
2019-08-16,"35,833","15,867",M,New York,11,GGOEGAXQ067129,Apparel,1,13.59,6,19.59,Clicked,20,0.18,"3,500","1,692.8",8,aug,Medium-Low
